accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
3,1.0,1.0,1,1,1.0,52.3491306792,4.8472034866,2,0,4.870041574578044,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3745552559,4.8979036415,2,1,0.5252463633848152,1,0,1,0,0
5,2.0,3.0,1,1,1.0,52.3479984396,5.009528648,5,6,8.235901563224717,1,0,1,0,0
2,1.0,0.0,5,1,5.0,52.375709755,4.8787792867,1,14,1.4533241959841707,0,1,1,0,0
4,1.0,3.0,1,1,1.0,52.3602114099,4.8525778713,4,10,3.8148459392067218,1,0,1,0,0
3,1.0,1.0,1,3,1.0,52.3706942525,4.8661999095,2,5,2.4440840106148065,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3824472622,4.8767248059,3,10,1.582191179085196,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3539351228,4.9090454742,2,27,2.8811702655581986,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.353930300100004,4.8787721784,2,0,3.1374415406938256,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3508457376,4.9024652112,3,2,3.156370510243646,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3529722491,4.9367694898,2,4,3.8609076578275254,1,0,1,0,0
6,1.0,2.0,1,2,1.0,52.3482043979,4.9084149794,3,0,3.496721174320065,1,0,1,0,0
4,1.5,3.0,1,1,1.0,52.3551472127,4.9285739717,2,6,3.3238445241930847,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3665934161,4.8590183481,3,15,3.0783709065586065,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3786710132,4.8521293738,2,0,3.209213647516118,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3494919374,4.832009259,3,7,5.641072092422991,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3437059696,4.9026223308,2,1,3.9489987375910642,1,0,1,0,0
2,1.5,1.0,1,1,2.0,52.3807080468,4.8751270689,1,42,1.6572343633567395,1,0,0,1,0
4,2.0,3.0,1,4,1.0,52.3697099637,4.9138244782000005,4,1,1.4363407127236991,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3749696071,4.898844427,3,137,0.4705659571169523,0,1,0,1,0
3,1.0,1.0,1,2,1.0,52.3417988785,4.9243963691,2,10,4.487123838661925,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3710849091,4.8514761953,1,14,3.3756312454825257,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.396747762,4.9177781875,1,0,2.3142164987284435,1,0,0,1,0
4,1.0,3.0,1,1,1.0,52.3536409303,4.9419535612,4,0,4.04786602898541,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3795517253,4.8505894559,3,3,3.3133695864973824,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3639937618,4.9248084839,3,22,2.411585733786243,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3491630556,4.901728522,2,8,3.3402767947091747,1,0,0,1,0
1,1.0,1.0,2,1,2.0,52.3617994349,4.9445679476,2,14,3.6211580704649062,1,0,0,1,0
3,1.0,1.0,1,2,1.0,52.3478409769,4.7877997219,1,14,8.337729430944114,1,0,0,1,0
4,1.0,2.0,2,1,2.0,52.351790816,4.9011698395,1,0,3.0469117031725004,1,0,1,0,0
4,1.5,1.0,15,1,16.0,52.3806627862,4.8863715684999995,7,0,0.900876017263361,0,1,1,0,0
3,1.0,1.0,1,1,1.0,52.3575784002,4.9107489425,1,22,2.521275560072413,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3535324354,4.9013821618,1,20,2.854160958442572,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3766121125,4.8887990261,2,65,0.7760026014407067,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3591509306,4.8602859918,2,12,3.465916366753436,1,0,0,1,0
4,1.0,2.0,2,2,2.0,52.3584479363,4.8301665601,3,1,5.234380879086088,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3245847429,4.9787239054,3,3,8.110893567175653,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3752339835,4.8804059735,2,8,1.3633908677712132,1,0,1,0,0
4,1.0,2.0,1,3,1.0,52.3598104533,4.8426182898,4,16,4.415433415020314,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3249472428,4.9705205697,3,16,7.721110557565566,1,0,1,0,0
1,2.0,1.0,3,1,4.0,52.3624661662,4.8587606155,1,0,3.326789113698983,1,0,0,0,1
2,1.0,1.0,1,1,1.0,52.3710047606,4.8484413694,2,0,3.576733128323442,1,0,1,0,0
3,1.5,1.0,2,1,2.0,52.3668523513,4.8432130938,3,0,4.052938928739226,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3671630614,4.8663649075,2,3,2.611211906571908,1,0,0,1,0
4,1.5,2.0,2,1,2.0,52.3540625725,4.9364563395,3,1,3.7560537054650296,1,0,1,0,0
3,1.5,2.0,1,1,1.0,52.3700595316,4.8892999504,3,2,1.2254081640778107,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3516650453,4.8876854176,2,6,3.1607378420572187,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3677625334,4.8779639754,2,12,1.9321971708622716,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3686671978,4.8731244213,4,3,2.1336079909406105,1,0,1,0,0
2,1.0,1.0,3,1,3.0,52.3678210581,4.8974062003,3,39,1.270710707066016,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3526229289,4.9005258284,60,34,2.9530922430153015,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3467046706,4.8602053304,60,5,4.485105278338001,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3492463357,4.8402761227,4,1,5.213870559182671,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.379389851,4.8489226966,2,3,3.4262665668341525,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3693990585,4.869462653,2,70,2.3058804336545737,1,0,0,1,0
4,1.0,1.0,1,1,1.0,52.3842637019,4.8570457092,2,4,2.9298009781445233,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3668986646,4.9251225047,2,0,2.214362431775397,1,0,0,0,1
4,1.0,2.0,1,4,1.0,52.3475453206,4.8984787384,1,8,3.5170011517889304,0,1,1,0,0
2,1.5,1.0,1,1,1.0,52.3694944164,4.8546939806000005,1,11,3.2205724361784887,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3433251278,4.9032520664,1,20,3.993803687649473,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3592500035,4.8606468971000005,3,0,3.440083614185874,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3776512171,4.8417449585,2,10,3.916896988911607,1,0,0,1,0
4,2.0,3.0,1,4,1.0,52.3715656178,4.930824018,1,17,2.29201467376871,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3770001072,4.8564579301,2,11,2.9252562331433065,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3780272052,4.8731116969,2,4,1.7900401047052596,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.366642431,4.854083151,25,2,3.377759624779707,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3409850447,4.9031037328,1,33,4.252729083682846,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3601755113,4.8664829138,3,13,3.0759853361414082,1,0,1,0,0
1,1.0,1.0,1,2,1.0,52.3558114337,4.9150906751,1,9,2.806732898130926,1,0,0,0,1
2,1.0,1.0,1,1,1.0,52.383286235,4.8783763984,2,2,1.4989815809863252,1,0,1,0,0
4,1.0,2.0,1,1,2.0,52.3829456259,4.8721286719,1,5,1.8984259242338335,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3694982041,4.8594806664,2,6,2.916410157092919,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3648012863,4.9329927821,1,10,2.7822787415884207,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.369053689,4.9291107531,2,6,2.3071339584155024,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3782660417,4.8823595329,5,9,1.162578239218936,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3901702368,4.8857914858000004,30,32,1.5313215370398852,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3809816881,4.881673771,1,29,1.2208893905166296,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3622700562,4.9336989173,2,8,2.9900546242950177,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3444387778,4.9067923341,3,14,3.893799678508025,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3496592138,4.858201154,2,7,4.312259776485757,0,1,0,1,0
6,1.0,3.0,3,1,3.0,52.3711126682,4.8946112858,3,0,0.9551896291563192,0,1,1,0,0
4,1.0,2.0,50,1,106.0,52.365417939,4.8779094099,7,8,2.1151447318638796,0,1,0,1,0
2,1.0,1.0,2,1,2.0,52.3490538378,4.8579369046,3,59,4.375200913815549,1,0,0,1,0
3,1.5,1.0,1,1,1.0,52.3760999406,4.8760131319,2,10,1.6252581345215042,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3353749363,4.7986552711,2,19,8.395460005758071,0,1,1,0,0
4,0.5,1.0,3,2,3.0,52.3678187653,4.8665360482,1,147,2.5645569847802023,0,1,0,1,0
4,1.5,4.0,1,2,1.0,52.3629485527,4.8667613656,2,1,2.8583281528226827,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3627666461,4.861231418,3,25,3.1697708840986016,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3726613629,4.8776569572,2,1,1.6456371702888148,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3639647739,4.9409566567,2,6,3.2862825528130073,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.396211252,4.9454476561,2,0,3.649416194634187,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3614948221,4.8649302644,2,12,3.0570545331408683,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3515284754,4.8529288019,3,9,4.405099663661698,1,0,1,0,0
3,2.0,2.0,11,2,11.0,52.4092548589,4.9078676234,1,85,3.389698925155128,1,0,0,1,0
2,1.5,1.0,1,2,1.0,52.3589022488,4.8968148991,3,45,2.2613447501101596,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3667241054,4.8720580047,2,6,2.316780545159215,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3447204928,4.8548486573,1,0,4.881020021910876,1,0,0,1,0
5,2.0,3.0,2,1,2.0,52.3074908788,4.9554333202,2,0,8.828102944794814,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.3799970157,4.8874644201,7,6,0.8166896695030087,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3708451655,4.935599075,2,1,2.623018391274433,0,1,0,1,0
5,1.5,3.0,1,5,1.0,52.3321690609,4.8725235978,2,6,5.535043498702499,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.361125692,4.8568020599,30,12,3.520597468409738,1,0,1,0,0
5,1.5,2.0,1,4,1.0,52.3686195194,4.9436013956,2,1,3.218592026971934,1,0,1,0,0
2,2.5,1.0,2,1,2.0,52.3697510143,4.8703835473,14,0,2.2323417219024178,1,0,0,1,0
3,1.0,1.0,1,2,1.0,52.3959918217,4.8807258252,2,132,2.2574041200845913,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.3841574385,4.8901461598000004,2,1,0.8375428744134201,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3678456416,4.8519243594,2,20,3.4607320777562265,1,0,1,0,0
4,1.0,1.0,9,2,9.0,52.3646621615,4.8997474657,7,11,1.6144393555961865,1,0,0,1,0
3,1.0,1.0,1,1,1.0,52.3796249963,4.924811659,4,0,1.7223554963295442,1,0,1,0,0
4,2.0,2.0,2,2,4.0,52.3691647917,4.8844453448,3,55,1.5081313118647495,1,0,1,0,0
4,1.0,1.0,2,2,2.0,52.3812054611,4.8821528705,2,9,1.1932538379429662,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3531524932,4.8888194217,2,26,2.9815604319533717,0,1,1,0,0
2,1.0,1.0,50,1,106.0,52.3828632011,4.8730698186,2,3,1.834143666275577,1,0,1,0,0
2,1.0,1.0,42,1,43.0,52.3637980179,4.9000784629,2,18,1.7108886611221747,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3734399337,4.8911270955,2,9,0.851755193258045,0,1,0,1,0
2,1.0,1.0,4,1,4.0,52.3786118262,4.8953891859,1,0,0.28157803051914415,1,0,0,1,0
2,1.0,0.0,2,1,2.0,52.3555570576,4.8982906879,3,109,2.6272418593351428,0,1,0,1,0
4,1.0,1.0,1,2,2.0,52.3689865261,4.8811556621,2,266,1.6800581270955857,0,1,0,1,0
3,1.0,1.0,1,2,1.0,52.3605369506,4.9009320059,3,35,2.075211554186753,1,0,0,1,0
2,1.5,1.0,1,1,1.0,52.3469101208,4.8206022832,1,4,6.440578213436284,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3724651524,4.9015656613,3,11,0.7610924054485977,1,0,1,0,0
2,1.0,1.0,1,1,2.0,52.3755964849,4.8782770891,2,4,1.4895176937199202,1,0,0,1,0
1,1.0,1.0,2,1,2.0,52.3578722667,4.8898546574,1,62,2.45632252063304,0,1,0,1,0
2,1.0,0.0,1,1,1.0,52.3539506793,4.8849540926,4,0,2.971663443758904,0,1,1,0,0
5,2.0,2.0,3,2,3.0,52.372277424,4.8827796304,5,119,1.3659984442224968,1,0,1,0,0
2,1.0,1.0,4,1,4.0,52.3713038934,4.8856656342,1,14,1.2805697721555915,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3634484492,4.8816254251,2,3,2.1257876155810194,1,0,0,1,0
2,0.5,1.0,1,1,1.0,52.3605086399,4.8618596723,2,1,3.287467457911047,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3970367752,4.9331069534,2,0,3.024887634758046,1,0,0,1,0
4,1.0,1.0,2,2,2.0,52.373312397,4.8761361522,1,81,1.7099122287362958,1,0,1,0,0
2,1.0,0.0,1,2,1.0,52.3682594412,4.8623079366,1,14,2.7960932982952,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3473134836,4.9101165153,5,8,3.615626033403949,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3578536838,4.8580412946,1,6,3.675296707446113,1,0,1,0,0
8,4.0,4.0,6,8,6.0,52.3114079208,4.9986835217,1,39,10.10608966513869,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3874420726,4.9406901053,6,44,2.944972662171227,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.375253184900004,4.8127787849,2,3,5.894513363342958,1,0,0,1,0
8,1.0,4.0,1,1,1.0,52.3731870466,4.8577479699,1,8,2.9053295354908952,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3718584424,4.881526494,2,18,1.4625131551525077,1,0,1,0,0
2,1.0,1.0,2,1,4.0,52.3773290183,4.8953319476,2,56,0.3464677649502963,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3586597133,4.9130605427,2,2,2.461627905472205,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3704667112,4.8498167364,3,18,3.502666553720481,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3716740292,4.922946622,2,11,1.8006641906173362,1,0,1,0,0
2,1.5,1.0,4,2,4.0,52.4234977008,4.8880586869,1,233,4.983815073488088,0,1,0,1,0
2,1.5,1.0,1,1,1.0,52.3612075073,4.8450087752,2,9,4.198450316912311,1,0,0,1,0
1,1.0,1.0,2,1,2.0,52.353319948,4.7854428441,2,129,8.251527550396109,1,0,0,1,0
2,1.0,1.0,13,1,13.0,52.3411434185,4.8455311985,2,2,5.59054791297655,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3660046456,4.9388844767,4,4,3.051441741012947,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3566991274,4.8763458358000005,3,37,2.949484045522362,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.341351413699996,4.8963151175,1,3,4.210019738919566,0,1,1,0,0
4,1.5,2.0,1,1,1.0,52.3427995924,4.85246775,2,16,5.148722067348446,0,1,1,0,0
2,1.0,1.0,2,2,2.0,52.3761552992,4.8857624005,3,56,0.9866164289308798,1,0,0,1,0
3,1.0,1.0,1,2,3.0,52.3589564963,4.897259341,6,46,2.2531623563610927,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3872574089,4.880582898,1,5,1.5615019986376997,1,0,0,1,0
2,1.0,1.0,3,1,4.0,52.3650095623,4.8509741081,3,41,3.6456742227554955,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3622907422,4.9098797627,3,28,2.007182248953483,1,0,0,1,0
4,2.0,4.0,1,4,1.0,52.3951592727,4.9243955574000005,2,9,2.452817069026404,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.3533124677,4.8696641022,2,3,3.514018738185995,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3815729201,4.8792559962,3,114,1.39392749635296,1,0,1,0,0
6,1.5,2.0,1,4,1.0,52.3460247185,4.8014131778,2,8,7.604223891024476,0,1,1,0,0
2,1.0,0.0,2,1,2.0,52.3569676432,4.882812159,3,5,2.714627911225334,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3507619167,4.9076388721,1,3,3.2076854135175936,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3762299314,4.9219773269000004,1,15,1.5644170038171483,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3720949578,4.8588567634,2,0,2.8632142040956943,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3621256676,4.8568713159,1,11,3.454489494493858,1,0,1,0,0
5,1.0,2.0,1,4,1.0,52.3909224339,4.8774829923,2,6,1.9789209351476682,1,0,1,0,0
4,2.5,3.0,1,1,1.0,52.3698597031,4.9047505508,5,2,1.097736728006527,1,0,1,0,0
6,1.0,4.0,1,7,1.0,52.3500520953,4.8706138588000005,2,7,3.782507269451406,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.4134111203,4.8815258186,5,0,3.9920432854257877,1,0,1,0,0
17,5.0,5.0,8,12,8.0,52.3638675812,4.8808143452,2,36,2.119946067353065,0,1,1,0,0
4,1.0,1.0,1,1,1.0,52.3760692879,4.8734830693,3,18,1.7940396874847964,1,0,1,0,0
2,1.5,0.0,1,1,1.0,52.3581681347,4.9010796319,2,2,2.338622822614106,1,0,1,0,0
2,1.0,1.0,7,1,9.0,52.3533924395,4.8956571601,2,9,2.878060112113699,1,0,1,0,0
3,1.0,2.0,5,2,8.0,52.3439373759,4.8588610076,4,1,4.788041285775357,1,0,1,0,0
2,1.0,2.0,29,1,32.0,52.3695864868,4.8608652812,2,0,2.8256044971827956,0,1,1,0,0
3,1.0,2.0,2,1,2.0,52.3687214887,4.8569811554,2,10,3.1059423435286426,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3606344607,4.8945238135,3,1,2.088583921353681,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3724354599,4.8651846904,1,13,2.4414651637957054,1,0,0,1,0
4,1.0,1.0,1,1,1.0,52.3610695131,4.8938072279,2,3,2.0493642909280347,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3839869674,4.9169867036,2,6,1.3047294083757244,0,1,1,0,0
5,1.0,2.0,1,4,1.0,52.292869267,4.9698951434000005,2,13,10.719331454866898,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.375200089,4.860043454,1,8,2.7084710022164367,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3602859956,4.9286619333,1,3,2.888934912120919,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3621560343,4.8994456966,2,50,1.8927905088641657,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3640442464,4.9251882359,2,41,2.4261518496026597,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3636951094,4.8750676782,1,0,2.3867847620665708,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3816094009,4.8562055806,1,5,2.94440171863516,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3572252331,4.8301626329000005,3,5,5.295909294876517,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3671330499,4.9253968548,3,0,2.213176201303701,1,0,0,1,0
3,1.5,1.0,1,2,1.0,52.3712665196,4.8598942257,3,16,2.822985996138885,0,1,0,1,0
4,1.0,2.0,1,2,1.0,52.3660382118,4.8894975846,2,13,1.6092913115864638,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3914220802,4.9081944752,14,18,1.4836664190825417,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.364750068,4.9358379438,2,59,2.9454449732785926,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3490266412,5.0094446367,6,6,8.183191726498809,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3544079268,4.8924952454,2,25,2.793723407012752,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3771107924,4.8746673141,2,11,1.695669991538515,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3498410189,4.8593517493,3,2,4.246479984631856,1,0,1,0,0
2,1.5,1.0,2,2,2.0,52.3847255286,4.8885988614,3,10,0.958321843480481,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.362880101,4.8650412194,1,1,2.9544120496975537,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3713989892,4.8821248005,4,8,1.45869577676007,1,0,1,0,0
4,1.5,3.0,1,1,1.0,52.3707250847,4.9184798746,2,1,1.5983312902191091,1,0,1,0,0
4,1.0,2.0,1,3,2.0,52.3672199671,4.9014090581000005,3,32,1.336813091933508,1,0,1,0,0
4,1.0,2.0,1,1,2.0,52.3641327522,4.9813622009,4,3,5.805043824407521,0,1,1,0,0
4,1.0,2.0,1,2,1.0,52.3579196743,4.8509964738,3,10,4.047998587998319,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3514309089,4.8892880740999995,1,3,3.1604719315264527,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3637522978,4.9318705719,3,0,2.7904470800851433,1,0,1,0,0
3,1.0,0.0,1,2,1.0,52.3629093127,4.9283543307,2,14,2.6690131756040327,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3702598313,4.8553123134,2,1,3.1532566324000526,0,1,0,1,0
2,0.0,1.0,1,1,1.0,52.3627562728,4.9515171611,1,87,3.97781257443984,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3651823872,4.8605997601,2,15,3.059951998425306,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3752983524,4.8571961756,3,149,2.897538660976121,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3774793715,4.8554560832,3,19,2.9891144905144893,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.360580651,4.857545471,2,14,3.514584169058695,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3721871879,4.8664103688,2,4,2.3713942637906222,1,0,1,0,0
3,1.0,1.0,2,2,2.0,52.3490794996,4.9090128925,2,18,3.408512364305715,0,1,0,1,0
5,1.0,3.0,1,2,1.0,52.4055039656,4.9016224148,3,2,2.9280272212800442,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3772495218,4.9395686671,2,16,2.731292082393035,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3497613482,4.9135422772,2,5,3.4074607958449667,1,0,1,0,0
4,2.0,1.0,1,4,1.0,52.3899018754,4.9570056837,1,3,4.082499514756247,1,0,0,1,0
3,1.0,1.0,1,2,1.0,52.3535688466,4.9014764664,2,25,2.8504235313949495,1,0,1,0,0
4,1.5,1.0,1,2,1.0,52.3626357619,4.940020625,20,2,3.3117363476480324,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3654878404,4.8641205322,2,30,2.838522977458126,1,0,1,0,0
4,1.5,0.0,3,2,3.0,52.3624719817,4.8907262961,2,21,1.9493008990138978,1,0,0,1,0
3,1.0,1.0,2,1,2.0,52.3994150603,4.9531064735,2,117,4.278194075101975,1,0,0,1,0
2,1.5,1.0,2,1,2.0,52.3543812403,4.9166020503,1,0,2.992866161967263,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.4005074106,4.9164096792,5,2,2.634022449714757,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3533151916,4.8519164617,3,20,4.319900990387938,1,0,1,0,0
5,1.0,4.0,1,6,1.0,52.3594055832,4.9825537395,4,1,6.053178893972597,1,0,1,0,0
3,1.0,1.0,2,2,2.0,52.3521141721,4.9929978514,2,82,7.025810768110554,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3551992846,4.8519922088000005,2,14,4.179455601772628,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3694244902,4.8507448084,2,0,3.476633502924729,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3671625105,4.9227609922,4,1,2.071549196332649,1,0,1,0,0
2,1.0,1.0,28,1,28.0,52.3833856221,4.8705125919,2,6,2.016244203909012,0,1,1,0,0
2,1.0,0.0,1,1,1.0,52.3574915693,4.8906845882,2,114,2.4830892727865614,1,0,1,0,0
2,1.5,1.0,6,1,6.0,52.3696650376,4.8652582557,2,16,2.548489881473481,1,0,0,1,0
6,1.5,3.0,1,4,1.0,52.3609607774,4.8656390612,2,3,3.059365790755739,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3778075849,4.8731513542,2,14,1.789289801281992,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3472930738,4.8886403141,2,2,3.619285199030611,1,0,1,0,0
3,1.0,0.0,2,2,2.0,52.3767254829,4.8784550241,1,1,1.4490279407814015,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3763841812,4.8870056142,2,31,0.8986774479125611,1,0,1,0,0
4,1.0,2.0,2,2,2.0,52.3580482421,4.8737944805,3,15,2.923143559607145,1,0,0,1,0
5,1.0,3.0,1,1,1.0,52.3549701635,4.8663896282,2,5,3.5027959479740027,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3567153796,4.9107279378,2,15,2.6123690565476045,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3681110895,4.8420061174,2,21,4.0857393994412785,1,0,1,0,0
4,1.0,2.0,4,1,4.0,52.3530104906,4.7822538245,20,0,8.466476315879119,1,0,0,1,0
2,1.0,1.0,4,1,4.0,52.3675345535,4.8392509188,1,94,4.2833054508937805,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3647379676,4.8430725367,3,16,4.147200763067403,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3709569014,4.8838076033,3,143,1.400085790246475,0,1,0,1,0
2,1.0,1.0,1,2,1.0,52.360745491,4.9117620828,2,0,2.2137252589906975,1,0,0,1,0
2,1.0,2.0,1,1,1.0,52.3619840007,4.8648471523,2,9,3.0267367124288156,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3541550682,4.9104502349,3,0,2.880626249413324,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3701733157,4.8488439508,1,1,3.5751412832930156,1,0,0,1,0
4,1.0,4.0,1,1,1.0,52.351898125700004,4.9991056893,4,1,7.412268054357223,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3644874078,4.8637895567000005,2,4,2.9182749751507764,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3556603944,4.9009690856,4,3,2.616700970210725,1,0,1,0,0
